Query;Thread Id;Rank;threadFinalScore;threadTitleAsymSim;threadTitleAsymSimNorm;threadBodyAsymSim;threadBodyAsymSimNorm;queryTitleCoverageScore;queryCodeCoverageScore;jaccard;2-gramsScore;3-gramsScore;bm25Score;bm25ScoreNorm;tf-idf;tf-idfNorm;AnswerCount;AnswerCountNorm;ThreadUpScore;ThreadTotalUpScore;ThreadTotalUpScoreNorm;
;https://stackoverflow.com/questions/33121521;9;1.77;11.57;0.97;8.52;0.8;0.33;0.67;0.04;1;0;20.78;0.85;0.3;0.52;1;0.1;0.2;7;0.0;
;https://stackoverflow.com/questions/3572626;98;3.15;11.04;0.92;9.24;0.87;0.33;0.83;0.01;1;0;24.43;0.99;0.51;0.89;17;1.0;0.7;190;1.0;
;https://stackoverflow.com/questions/20268187;104;1.7;10.17;0.85;8.67;0.81;0.33;0.67;0.04;1;0;22.37;0.91;0.4;0.69;2;0.1;0.1;5;0.0;
;https://stackoverflow.com/questions/29701914;124;1.88;11.61;0.97;8.73;0.82;0.33;0.67;0.02;1;0;19.09;0.78;0.35;0.61;3;0.2;0.2;7;0.0;
;https://stackoverflow.com/questions/50023697;130;1.8;10.7;0.89;9.27;0.87;0.5;0.5;0.04;1;0;19.65;0.8;0.37;0.64;2;0.1;0.2;3;0.0;

Missed Threads: (2);https://stackoverflow.com/questions/2942977;-1;9.16;9.12;-1;9.21;-1;0.33;0.5;0.2;3;0;0.0;-1;0.0;-1;4;-1;-1;19;-1;
;https://stackoverflow.com/questions/16007881;-1;9.31;9.78;-1;8.85;-1;0.33;0.5;0.15;3;1;0.0;-1;0.0;-1;4;-1;-1;16;-1;


Trash in round 2: (131);https://stackoverflow.com/questions/19996720;0;1.7;8.76;0.73;9.51;0.89;0.0;0.67;0.08;0;0;23.16;0.94;0.43;0.75;3;0.2;0.1;3;0.0;
;https://stackoverflow.com/questions/13015749;2;1.89;10.29;0.86;10.56;0.99;0.5;0.67;0.06;1;0;22.35;0.91;0.44;0.76;4;0.2;0.1;3;0.0;
;https://stackoverflow.com/questions/11096234;3;1.81;10.01;0.84;10.49;0.98;0.0;0.67;0.07;0;0;21.8;0.89;0.38;0.66;3;0.2;0.1;2;0.0;
;https://stackoverflow.com/questions/7278956;4;1.77;9.75;0.81;8.39;0.79;0.33;0.5;0.04;0;0;20.25;0.82;0.36;0.63;1;0.1;0.3;14;0.1;
;https://stackoverflow.com/questions/16990976;5;1.62;8.85;0.74;8.42;0.79;0.33;0.5;0.06;1;0;22.26;0.91;0.33;0.57;2;0.1;0.2;13;0.1;
;https://stackoverflow.com/questions/51024908;6;1.65;9.72;0.81;9.57;0.9;0.17;0.5;0.07;0;0;16.23;0.66;0.33;0.58;2;0.1;0.1;2;0.0;
;https://stackoverflow.com/questions/23971434;7;1.83;11.64;0.97;10.03;0.94;0.5;0.83;0.05;2;1;21.07;0.86;0.33;0.57;1;0.1;0.1;3;0.0;
;https://stackoverflow.com/questions/14900708;8;1.8;11.09;0.93;8.66;0.81;0.33;0.67;0.02;1;0;19.54;0.79;0.36;0.63;2;0.1;0.2;6;0.0;
;https://stackoverflow.com/questions/9361538;10;2.61;10.67;0.89;9.77;0.92;0.17;0.83;0.02;0;0;23.03;0.94;0.41;0.71;4;0.2;0.6;183;1.0;
;https://stackoverflow.com/questions/9282177;11;1.79;10.71;0.89;9.55;0.9;0.5;0.67;0.04;1;0;21.03;0.86;0.34;0.6;1;0.1;0.2;5;0.0;
;https://stackoverflow.com/questions/273929;12;1.69;8.11;0.68;9.2;0.86;0.0;0.67;0.07;0;0;20.51;0.83;0.38;0.66;3;0.2;0.2;10;0.1;
;https://stackoverflow.com/questions/38538050;13;1.52;9.57;0.8;7.51;0.7;0.33;0.33;0.11;1;0;22.79;0.93;0.31;0.53;2;0.1;0.1;2;0.0;
;https://stackoverflow.com/questions/14189527;14;1.59;9.88;0.83;8.72;0.82;0.17;0.5;0.04;0;0;16.7;0.68;0.29;0.51;1;0.1;0.1;3;0.0;
;https://stackoverflow.com/questions/31182794;15;1.71;9.59;0.8;8.85;0.83;0.33;0.5;0.06;1;0;23.03;0.94;0.39;0.68;1;0.1;0.2;5;0.0;
;https://stackoverflow.com/questions/14691316;16;1.62;9.56;0.8;7.68;0.72;0.33;0.33;0.03;0;0;16.04;0.65;0.29;0.51;4;0.2;0.2;7;0.0;
;https://stackoverflow.com/questions/3686446;17;1.74;9.01;0.75;9.67;0.91;0.0;0.33;0.04;0;0;23.69;0.96;0.5;0.88;1;0.1;0.1;2;0.0;
;https://stackoverflow.com/questions/22404419;18;1.69;10.59;0.89;8.52;0.8;0.33;0.33;0.07;1;0;19.09;0.78;0.29;0.5;3;0.2;0.1;3;0.0;
;https://stackoverflow.com/questions/41855080;19;1.63;9.55;0.8;8.64;0.81;0.33;0.33;0.04;1;0;20.16;0.82;0.32;0.56;1;0.1;0.2;5;0.0;
;https://stackoverflow.com/questions/14335939;20;2.15;10.15;0.85;10.17;0.95;0.33;0.83;0.03;0;0;23.34;0.95;0.38;0.66;6;0.4;0.4;37;0.2;
;https://stackoverflow.com/questions/34711306;21;1.84;10.08;0.84;9.7;0.91;0.33;0.67;0.04;1;0;23.66;0.96;0.45;0.78;1;0.1;0.2;4;0.0;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How do I convert raw IP address to String?


Found Threads: (3);Pivot;------;------;15.25;------;14.23;------;------;------;------;2;1;25.72;------;0.61;------;16.0;------;------;459.0
;https://stackoverflow.com/questions/9481865;15;2.91;12.14;0.8;10.79;0.76;0.4;0.4;0.01;1;0;14.52;0.56;0.34;0.56;16;1.0;0.9;459;1.0;
;https://stackoverflow.com/questions/9286861;43;2.15;13.74;0.9;12.78;0.9;0.6;0.4;0.07;1;0;23.04;0.9;0.49;0.8;2;0.1;0.5;103;0.2;
;https://stackoverflow.com/questions/9340989;116;2.03;14.87;0.98;12.11;0.85;0.2;0.4;0.06;0;0;18.57;0.72;0.41;0.67;4;0.2;0.3;32;0.1;

Missed Threads: (1);https://stackoverflow.com/questions/2797430;-1;11.38;11.57;-1;11.2;-1;0.4;0.4;0.22;1;0;0.0;-1;0.0;-1;8;-1;-1;31;-1;


Trash in round 2: (164);https://stackoverflow.com/questions/22690907;0;1.78;12.6;0.83;12.58;0.88;0.2;0.4;0.04;0;0;16.18;0.63;0.38;0.62;2;0.1;0.3;13;0.0;
;https://stackoverflow.com/questions/42875273;1;1.66;13.35;0.88;11.24;0.79;0.4;0.4;0.05;1;0;16.52;0.64;0.36;0.58;2;0.1;0.1;3;0.0;
;https://stackoverflow.com/questions/46048185;2;1.57;12.3;0.81;11.79;0.83;0.6;0.2;0.03;1;0;16.54;0.64;0.31;0.5;2;0.1;0.1;2;0.0;
;https://stackoverflow.com/questions/4059957;3;1.81;12.31;0.81;12.95;0.91;0.0;0.4;0.04;0;0;17.53;0.68;0.37;0.6;5;0.3;0.2;4;0.0;
;https://stackoverflow.com/questions/5307992;4;1.73;11.33;0.74;12.08;0.85;0.0;0.4;0.03;0;0;16.6;0.65;0.38;0.62;4;0.2;0.3;20;0.0;
;https://stackoverflow.com/questions/36836155;5;1.93;14.69;0.96;10.77;0.76;0.4;0.6;0.03;0;0;17.16;0.67;0.48;0.78;3;0.2;0.2;15;0.0;
;https://stackoverflow.com/questions/23001426;6;1.41;8.79;0.58;12.98;0.91;0.0;0.2;0.05;0;0;17.49;0.68;0.34;0.55;1;0.1;0.1;3;0.0;
;https://stackoverflow.com/questions/8765578;7;2.0;12.49;0.82;10.89;0.76;0.4;0.6;0.02;1;0;19.07;0.74;0.36;0.59;5;0.3;0.5;86;0.2;
;https://stackoverflow.com/questions/12014247;8;1.88;13.56;0.89;11.43;0.8;0.4;0.4;0.04;1;0;17.59;0.68;0.35;0.57;3;0.2;0.4;13;0.0;
;https://stackoverflow.com/questions/12105384;9;1.65;13.58;0.89;10.87;0.76;0.4;0.4;0.06;1;0;16.52;0.64;0.33;0.55;2;0.1;0.1;5;0.0;
;https://stackoverflow.com/questions/3760936;10;1.86;12.96;0.85;11.54;0.81;0.2;0.4;0.05;0;0;19.53;0.76;0.49;0.81;4;0.2;0.2;9;0.0;
;https://stackoverflow.com/questions/39206727;11;1.6;11.76;0.77;10.82;0.76;0.2;0.4;0.03;0;0;16.74;0.65;0.37;0.6;4;0.2;0.1;2;0.0;
;https://stackoverflow.com/questions/23966329;12;1.74;13.18;0.86;9.93;0.7;0.2;0.2;0.04;0;0;16.88;0.66;0.4;0.65;3;0.2;0.2;6;0.0;
;https://stackoverflow.com/questions/1957637;13;2.22;14.55;0.95;9.91;0.7;0.2;0.4;0.04;0;0;17.25;0.67;0.33;0.54;9;0.6;0.5;69;0.2;
;https://stackoverflow.com/questions/20714276;14;1.7;13.02;0.85;11.24;0.79;0.2;0.4;0.04;0;0;17.51;0.68;0.43;0.71;1;0.1;0.1;3;0.0;
;https://stackoverflow.com/questions/178200;16;1.75;13.67;0.9;9.47;0.67;0.2;0.6;0.03;0;0;17.71;0.69;0.33;0.54;5;0.3;0.2;4;0.0;
;https://stackoverflow.com/questions/8316260;17;1.63;10.9;0.71;10.38;0.73;0.4;0.4;0.02;1;0;15.36;0.6;0.31;0.51;5;0.3;0.3;9;0.0;
;https://stackoverflow.com/questions/17734933;18;1.65;13.07;0.86;10.99;0.77;0.2;0.4;0.05;0;0;17.46;0.68;0.31;0.5;2;0.1;0.2;4;0.0;
;https://stackoverflow.com/questions/37012265;19;1.59;13.6;0.89;9.61;0.68;0.4;0.4;0.06;1;0;17.16;0.67;0.32;0.52;2;0.1;0.1;9;0.0;
;https://stackoverflow.com/questions/1870593;20;1.55;9.25;0.61;12.22;0.86;0.0;0.2;0.06;0;0;17.63;0.69;0.32;0.52;5;0.3;0.2;4;0.0;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How do I create an encrypted string for password?


Found Threads: (5);Pivot;------;------;20.5;------;16.58;------;------;------;------;1;0;19.84;------;0.58;------;19.0;------;------;4500.0
;https://stackoverflow.com/questions/7762771;14;1.86;19.01;0.93;12.84;0.77;0.5;0.75;0.02;1;0;16.82;0.85;0.4;0.69;2;0.1;0.3;23;0.0;
;https://stackoverflow.com/questions/6592010;52;2.1;20.23;0.99;15.31;0.92;0.25;0.25;0.06;0;0;14.84;0.75;0.29;0.5;5;0.3;0.5;54;0.0;
;https://stackoverflow.com/questions/10303767;62;1.9;18.83;0.92;14.97;0.9;0.0;0.75;0.02;0;0;15.17;0.76;0.33;0.57;5;0.3;0.2;27;0.0;
;https://stackoverflow.com/questions/10018360;68;1.7;14.97;0.73;12.75;0.77;0.25;0.75;0.03;0;0;17.49;0.88;0.45;0.78;4;0.2;0.2;6;0.0;
;https://stackoverflow.com/questions/23561104;107;1.82;16.21;0.79;14.17;0.85;0.25;1.0;0.02;0;0;16.04;0.81;0.3;0.51;6;0.3;0.4;85;0.0;

Missed Threads: (10);https://stackoverflow.com/questions/1205135;-1;14.61;16.97;-1;12.24;-1;0.25;1.0;0.17;1;0;0.0;-1;0.0;-1;15;-1;-1;365;-1;
;https://stackoverflow.com/questions/2860943;-1;14.68;15.61;-1;13.74;-1;0.25;0.75;0.17;1;0;0.0;-1;0.0;-1;10;-1;-1;386;-1;
;https://stackoverflow.com/questions/3451670;-1;15.34;16.04;-1;14.64;-1;0.0;1.0;0.0;2;0;0.0;-1;0.0;-1;5;-1;-1;221;-1;
;https://stackoverflow.com/questions/3934331;-1;10.17;10.25;-1;10.09;-1;0.25;0.5;0.17;0;0;0.0;-1;0.0;-1;12;-1;-1;239;-1;
;https://stackoverflow.com/questions/4487525;-1;15.29;18.43;-1;12.16;-1;0.25;0.75;0.14;0;0;0.0;-1;0.0;-1;3;-1;-1;33;-1;
;https://stackoverflow.com/questions/4895523;-1;12.34;13.87;-1;10.82;-1;0.25;0.5;0.17;1;0;0.0;-1;0.0;-1;12;-1;-1;449;-1;
;https://stackoverflow.com/questions/5220761;-1;13.2;16.08;-1;10.31;-1;0.25;1.0;0.11;1;0;0.0;-1;0.0;-1;4;-1;-1;162;-1;
;https://stackoverflow.com/questions/992019;-1;15.3;17.77;-1;12.83;-1;0.25;1.0;0.11;1;0;0.0;-1;0.0;-1;9;-1;-1;923;-1;
;https://stackoverflow.com/questions/27962116;-1;12.74;13.03;-1;12.45;-1;0.0;0.5;0.0;0;0;0.0;-1;0.0;-1;10;-1;-1;38;-1;
;https://stackoverflow.com/questions/33085493;-1;15.05;16.33;-1;13.78;-1;0.25;0.75;0.14;1;0;0.0;-1;0.0;-1;8;-1;-1;84;-1;


Trash in round 2: (109);https://stackoverflow.com/questions/1132567;0;2.31;17.53;0.86;14.8;0.89;0.25;1.0;0.02;0;0;16.94;0.85;0.36;0.62;10;0.5;0.8;272;0.1;
;https://stackoverflow.com/questions/37404467;1;1.79;17.18;0.84;13.79;0.83;0.0;0.75;0.03;0;0;17.06;0.86;0.39;0.68;4;0.2;0.2;4;0.0;
;https://stackoverflow.com/questions/8881291;2;3.04;14.43;0.7;11.19;0.67;0.25;0.5;0.01;0;0;13.14;0.66;0.57;1.0;19;1.0;1.0;4500;1.0;
;https://stackoverflow.com/questions/31019976;3;1.47;13.45;0.66;12.84;0.77;0.25;0.25;0.03;0;0;16.77;0.85;0.31;0.55;1;0.1;0.2;3;0.0;
;https://stackoverflow.com/questions/4551263;4;1.58;15.63;0.76;12.1;0.73;0.25;0.75;0.01;0;0;13.13;0.66;0.29;0.51;2;0.1;0.3;50;0.0;
;https://stackoverflow.com/questions/7095664;5;1.54;12.5;0.61;12.21;0.74;0.0;0.75;0.03;0;0;12.19;0.61;0.36;0.62;5;0.3;0.2;13;0.0;
;https://stackoverflow.com/questions/22271311;6;1.53;14.19;0.69;13.47;0.81;0.0;1.0;0.02;0;0;17.13;0.86;0.38;0.66;1;0.1;0.1;2;0.0;
;https://stackoverflow.com/questions/38416980;7;1.9;17.76;0.87;13.65;0.82;0.0;0.75;0.07;0;0;19.37;0.98;0.55;0.95;1;0.1;0.2;6;0.0;
;https://stackoverflow.com/questions/1032721;8;1.8;12.51;0.61;12.28;0.74;0.0;0.75;0.01;0;0;16.12;0.81;0.31;0.53;11;0.6;0.5;113;0.0;
;https://stackoverflow.com/questions/18252040;9;1.63;12.37;0.6;13.0;0.78;0.0;1.0;0.02;0;0;19.03;0.96;0.56;0.98;2;0.1;0.2;9;0.0;
;https://stackoverflow.com/questions/3317523;10;1.61;15.47;0.76;14.09;0.85;0.0;0.25;0.06;0;0;17.26;0.87;0.33;0.56;3;0.2;0.1;5;0.0;
;https://stackoverflow.com/questions/53580563;11;1.73;19.51;0.95;13.91;0.84;0.0;0.75;0.01;0;0;11.39;0.57;0.3;0.52;1;0.1;0.1;2;0.0;
;https://stackoverflow.com/questions/103203;12;1.43;11.92;0.58;11.89;0.72;0.0;0.5;0.02;0;0;14.36;0.72;0.33;0.58;4;0.2;0.2;9;0.0;
;https://stackoverflow.com/questions/8990891;13;1.34;13.69;0.67;10.37;0.63;0.0;0.75;0.02;0;0;14.73;0.74;0.3;0.51;2;0.1;0.1;4;0.0;
;https://stackoverflow.com/questions/13051886;15;1.47;13.24;0.65;13.58;0.82;0.0;0.5;0.03;0;0;12.89;0.65;0.3;0.53;1;0.1;0.2;3;0.0;
;https://stackoverflow.com/questions/4810597;16;1.52;14.41;0.7;11.52;0.69;0.25;0.75;0.02;0;0;13.91;0.7;0.37;0.64;2;0.1;0.2;5;0.0;
;https://stackoverflow.com/questions/3479067;17;1.79;14.37;0.7;14.89;0.9;0.0;0.75;0.03;0;0;16.8;0.85;0.45;0.79;4;0.2;0.3;13;0.0;
;https://stackoverflow.com/questions/3769622;18;1.96;16.28;0.79;14.49;0.87;0.0;1.0;0.02;0;0;18.69;0.94;0.5;0.86;4;0.2;0.4;29;0.0;
;https://stackoverflow.com/questions/25064529;19;1.74;17.57;0.86;13.11;0.79;0.0;0.75;0.02;0;0;14.09;0.71;0.45;0.78;1;0.1;0.1;5;0.0;
;https://stackoverflow.com/questions/22067552;20;1.95;18.35;0.9;16.26;0.98;0.0;0.75;0.03;0;0;17.98;0.91;0.47;0.82;1;0.1;0.2;12;0.0;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How do I breaks a paragraph into sentences?


Found Threads: (1);Pivot;------;------;16.82;------;13.03;------;------;------;------;1;0;32.18;------;0.46;------;4.0;------;------;21.0
;https://stackoverflow.com/questions/21430447;2;2.76;16.82;1.0;11.42;0.88;0.33;0.33;0.04;0;0;22.75;0.71;0.25;0.55;3;0.8;0.3;21;1.0;

Missed Threads: (7);https://stackoverflow.com/questions/2687012;-1;11.98;14.49;-1;9.47;-1;0.33;0.0;0.2;0;0;0.0;-1;0.0;-1;3;-1;-1;82;-1;
;https://stackoverflow.com/questions/9492707;-1;12.76;14.28;-1;11.24;-1;0.33;0.67;0.12;1;0;0.0;-1;0.0;-1;12;-1;-1;103;-1;
;https://stackoverflow.com/questions/11095096;-1;11.3;11.65;-1;10.95;-1;0.0;0.0;0.0;0;0;0.0;-1;0.0;-1;4;-1;-1;14;-1;
;https://stackoverflow.com/questions/17159513;-1;12.58;15.26;-1;9.9;-1;0.67;0.33;0.33;1;0;0.0;-1;0.0;-1;2;-1;-1;8;-1;
;https://stackoverflow.com/questions/4373612;-1;12.95;14.25;-1;11.65;-1;0.33;0.33;0.2;1;0;0.0;-1;0.0;-1;7;-1;-1;11;-1;
;https://stackoverflow.com/questions/20970627;-1;12.12;13.5;-1;10.75;-1;0.33;0.0;0.14;0;0;0.0;-1;0.0;-1;1;-1;-1;6;-1;
;https://stackoverflow.com/questions/42219292;-1;10.84;11.82;-1;9.85;-1;0.0;0.33;0.0;0;0;0.0;-1;0.0;-1;1;-1;-1;15;-1;


Trash in round 2: (4);https://stackoverflow.com/questions/6514947;0;1.88;14.07;0.84;11.68;0.9;0.33;0.67;0.04;0;0;23.26;0.72;0.27;0.58;1;0.2;0.2;4;0.2;
;https://stackoverflow.com/questions/20015715;1;2.4;16.25;0.97;11.26;0.86;0.67;0.67;0.03;0;0;32.18;1.0;0.46;1.0;2;0.5;0.2;7;0.3;
;https://stackoverflow.com/questions/39693136;3;2.12;11.33;0.67;11.54;0.89;0.0;0.67;0.01;0;0;22.62;0.7;0.33;0.71;3;0.8;0.2;6;0.3;
;https://stackoverflow.com/questions/14768079;4;2.22;14.25;0.85;10.23;0.78;0.33;0.67;0.08;0;0;24.27;0.75;0.35;0.75;4;1.0;0.1;2;0.1;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How do I parse a number for a locale?


Found Threads: (10);Pivot;------;------;19.32;------;15.93;------;------;------;------;1;0;17.59;------;0.68;------;12.0;------;------;488.0
;https://stackoverflow.com/questions/10411414;4;1.86;14.81;0.77;13.11;0.82;0.67;0.67;0.02;0;0;12.52;0.71;0.39;0.57;4;0.3;0.4;65;0.1;
;https://stackoverflow.com/questions/888088;15;2.23;15.0;0.78;11.45;0.72;0.33;1.0;0.02;0;0;16.57;0.94;0.53;0.79;8;0.7;0.5;99;0.2;
;https://stackoverflow.com/questions/13763700;28;1.69;13.59;0.7;13.43;0.84;0.0;0.67;0.04;0;0;12.56;0.71;0.36;0.53;2;0.2;0.3;30;0.1;
;https://stackoverflow.com/questions/11973383;33;2.14;10.39;0.54;13.27;0.83;0.67;1.0;0.04;1;0;16.52;0.94;0.65;0.97;7;0.6;0.5;125;0.3;
;https://stackoverflow.com/questions/42760518;49;1.8;15.8;0.82;12.84;0.81;0.33;1.0;0.04;0;0;17.06;0.97;0.59;0.87;3;0.2;0.1;2;0.0;
;https://stackoverflow.com/questions/4323599;52;2.58;11.98;0.62;11.5;0.72;0.0;1.0;0.02;0;0;16.95;0.96;0.61;0.9;8;0.7;0.8;390;0.8;
;https://stackoverflow.com/questions/15586099;65;1.89;15.12;0.78;13.07;0.82;0.33;1.0;0.02;0;0;16.59;0.94;0.53;0.79;5;0.4;0.2;12;0.0;
;https://stackoverflow.com/questions/12836647;74;1.78;15.07;0.78;10.65;0.67;0.33;1.0;0.03;0;0;16.15;0.92;0.36;0.54;3;0.2;0.5;59;0.1;
;https://stackoverflow.com/questions/4738853;79;1.64;11.05;0.57;12.18;0.76;0.67;1.0;0.01;0;0;16.75;0.95;0.38;0.57;4;0.3;0.4;35;0.1;
;https://stackoverflow.com/questions/5054132;84;2.45;12.56;0.65;12.15;0.76;0.0;1.0;0.02;0;0;14.07;0.8;0.37;0.54;6;0.5;0.8;488;1.0;

Missed Threads: (2);https://stackoverflow.com/questions/4553633;-1;13.99;15.63;-1;12.35;-1;0.33;0.33;0.14;0;0;0.0;-1;0.0;-1;4;-1;-1;42;-1;
;https://stackoverflow.com/questions/33018208;-1;10.11;10.38;-1;9.83;-1;0.67;0.67;0.33;1;0;0.0;-1;0.0;-1;3;-1;-1;6;-1;


Trash in round 2: (78);https://stackoverflow.com/questions/26255120;0;1.98;17.13;0.89;13.64;0.86;0.67;1.0;0.06;0;0;16.69;0.95;0.42;0.62;3;0.2;0.4;25;0.1;
;https://stackoverflow.com/questions/35337115;1;1.46;11.32;0.59;14.91;0.94;0.0;0.67;0.05;0;0;12.46;0.71;0.35;0.52;3;0.2;0.1;2;0.0;
;https://stackoverflow.com/questions/1867550;2;1.34;10.47;0.54;12.77;0.8;0.33;0.67;0.01;0;0;13.48;0.77;0.34;0.5;3;0.2;0.1;6;0.0;
;https://stackoverflow.com/questions/25874831;3;1.25;10.72;0.55;10.03;0.63;0.0;1.0;0.02;0;0;13.0;0.74;0.38;0.57;1;0.1;0.1;4;0.0;
;https://stackoverflow.com/questions/17679876;5;1.78;14.6;0.76;11.66;0.73;0.0;1.0;0.05;0;0;16.69;0.95;0.55;0.82;5;0.4;0.1;7;0.0;
;https://stackoverflow.com/questions/7009891;6;1.69;15.8;0.82;12.21;0.77;0.67;1.0;0.07;0;0;15.82;0.9;0.46;0.67;2;0.2;0.1;6;0.0;
;https://stackoverflow.com/questions/19010344;7;1.7;16.9;0.87;13.38;0.84;0.33;0.67;0.03;0;0;12.26;0.7;0.35;0.51;2;0.2;0.1;2;0.0;
;https://stackoverflow.com/questions/20403771;8;1.5;13.36;0.69;10.95;0.69;0.0;1.0;0.06;0;0;15.81;0.9;0.35;0.52;2;0.2;0.2;8;0.0;
;https://stackoverflow.com/questions/16915340;9;1.47;10.53;0.54;9.39;0.59;0.0;1.0;0.05;0;0;14.7;0.84;0.44;0.65;6;0.5;0.1;4;0.0;
;https://stackoverflow.com/questions/14194888;10;1.9;15.22;0.79;13.16;0.83;0.33;1.0;0.03;0;0;17.08;0.97;0.6;0.89;2;0.2;0.3;10;0.0;
;https://stackoverflow.com/questions/22513607;11;1.87;16.17;0.84;14.78;0.93;0.67;0.67;0.05;0;0;12.77;0.73;0.5;0.74;2;0.2;0.2;9;0.0;
;https://stackoverflow.com/questions/51336862;12;1.4;13.35;0.69;10.48;0.66;0.33;0.67;0.04;0;0;11.94;0.68;0.38;0.57;1;0.1;0.1;4;0.0;
;https://stackoverflow.com/questions/33737107;13;1.24;9.83;0.51;11.32;0.71;0.33;0.67;0.06;0;0;12.57;0.71;0.37;0.55;1;0.1;0.1;3;0.0;
;https://stackoverflow.com/questions/49410789;14;1.42;10.21;0.53;14.95;0.94;0.0;1.0;0.05;0;0;16.13;0.92;0.36;0.54;3;0.2;0.1;2;0.0;
;https://stackoverflow.com/questions/31266123;16;1.39;10.84;0.56;12.6;0.79;0.0;1.0;0.04;0;0;16.27;0.92;0.39;0.58;1;0.1;0.2;6;0.0;
;https://stackoverflow.com/questions/51960718;17;1.25;9.84;0.51;12.28;0.77;0.0;1.0;0.04;0;0;16.09;0.91;0.35;0.51;1;0.1;0.1;4;0.0;
;https://stackoverflow.com/questions/34646791;18;1.9;16.27;0.84;14.27;0.9;0.33;0.67;0.08;0;0;16.99;0.97;0.55;0.81;2;0.2;0.2;5;0.0;
;https://stackoverflow.com/questions/5911616;19;1.8;15.77;0.82;12.17;0.76;0.33;1.0;0.05;0;0;16.88;0.96;0.54;0.8;2;0.2;0.2;6;0.0;
;https://stackoverflow.com/questions/29928404;20;1.48;11.8;0.61;11.08;0.7;0.0;0.67;0.02;0;0;12.61;0.72;0.5;0.74;1;0.1;0.2;7;0.0;
;https://stackoverflow.com/questions/2076032;21;1.74;13.79;0.71;11.7;0.73;0.33;1.0;0.03;0;0;16.65;0.95;0.62;0.92;3;0.2;0.2;11;0.0;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How do I get JDBC driver property information?


Found Threads: (0);Pivot;------;------;18.61;------;17.22;------;------;------;------;1;0;18.11;------;0.66;------;17.0;------;------;984.0

Missed Threads: (1);https://stackoverflow.com/questions/22317215;-1;15.3;16.88;-1;13.73;-1;0.67;0.67;0.29;1;0;0.0;-1;0.0;-1;4;-1;-1;17;-1;


Trash in round 2: (156);https://stackoverflow.com/questions/10369695;0;1.58;12.37;0.66;13.75;0.8;0.33;0.33;0.02;0;0;13.96;0.77;0.48;0.73;1;0.1;0.2;10;0.0;
;https://stackoverflow.com/questions/8504197;1;1.61;13.47;0.72;10.37;0.6;0.33;0.67;0.04;0;0;13.66;0.75;0.43;0.66;6;0.4;0.1;2;0.0;
;https://stackoverflow.com/questions/43936155;2;1.71;16.87;0.91;13.42;0.78;0.67;0.67;0.02;0;0;13.69;0.76;0.41;0.62;2;0.1;0.1;7;0.0;
;https://stackoverflow.com/questions/28167594;3;1.69;14.88;0.8;10.98;0.64;0.33;1.0;0.01;0;0;15.54;0.86;0.42;0.64;3;0.2;0.3;14;0.0;
;https://stackoverflow.com/questions/31561705;4;1.46;12.76;0.69;10.59;0.62;0.33;0.67;0.03;0;0;13.66;0.75;0.42;0.63;3;0.2;0.1;2;0.0;
;https://stackoverflow.com/questions/13175744;5;1.39;10.32;0.55;11.12;0.65;0.0;0.67;0.03;0;0;13.97;0.77;0.41;0.62;4;0.2;0.2;11;0.0;
;https://stackoverflow.com/questions/24657266;6;1.75;15.29;0.82;13.12;0.76;0.33;0.67;0.03;0;0;13.66;0.75;0.46;0.7;4;0.2;0.2;10;0.0;
;https://stackoverflow.com/questions/13163715;7;1.74;16.04;0.86;10.08;0.59;0.67;0.67;0.04;1;0;13.77;0.76;0.51;0.78;4;0.2;0.2;10;0.0;
;https://stackoverflow.com/questions/4742468;8;1.97;18.61;1.0;13.46;0.78;0.67;0.67;0.02;0;0;13.9;0.77;0.56;0.85;1;0.1;0.2;8;0.0;
;https://stackoverflow.com/questions/5476191;9;1.5;10.81;0.58;13.21;0.77;0.0;0.67;0.02;0;0;14.01;0.77;0.5;0.76;2;0.1;0.2;9;0.0;
;https://stackoverflow.com/questions/26797717;10;1.53;10.51;0.56;13.62;0.79;0.0;0.67;0.02;0;0;13.83;0.76;0.49;0.74;4;0.2;0.2;4;0.0;
;https://stackoverflow.com/questions/3674422;11;1.51;13.2;0.71;10.91;0.63;0.33;1.0;0.04;0;0;17.73;0.98;0.44;0.68;4;0.2;0.1;9;0.0;
;https://stackoverflow.com/questions/8177779;12;1.32;10.97;0.59;9.43;0.55;0.0;1.0;0.02;0;0;16.58;0.92;0.34;0.52;2;0.1;0.3;7;0.0;
;https://stackoverflow.com/questions/10761910;13;1.65;13.6;0.73;11.16;0.65;0.33;0.67;0.01;0;0;13.6;0.75;0.45;0.69;4;0.2;0.3;7;0.0;
;https://stackoverflow.com/questions/14941936;14;1.66;15.26;0.82;14.34;0.83;0.33;1.0;0.03;0;0;16.88;0.93;0.37;0.56;2;0.1;0.2;6;0.0;
